Latitude,Longitude,﻿Site Name,Site Status,Site Address1,Site Address2,Site City,Site State,Site Zip,Site Phone,"Meal Types Served:
","Start Date
(MM/DD/YY)","End Date
(MM/DD/YY)"
36.54311,-95.43632,"Boys and Girls Club of Chelsea, Inc.(N01)",Open,119 N. ASH ST.,,CHELSEA,OK,74016,918-789-3232,B L,6/1/2017,8/2/2017
35.116006,-96.51175,JUSTICE PUBLIC SCHOOL(105),Open,36507 EW 1310,,WEWOKA,OK,74884,405-257-2962,B L,6/5/2017,6/29/2017
35.228081,-96.677391,SEMINOLE HS(715),Open,501 TIMMONS,,SEMINOLE,OK,74868,405-382-0315,L,5/30/2017,7/20/2017
35.14895,-96.49537,WEWOKA ES(105),Open,300 W. 10TH,,WEWOKA,OK,74884,405-257-6220,L,6/1/2017,6/30/2017
34.956169,-96.761021,KONAWA ES(105),Open,701 WEST SOUTH STREET,,KONAWA,OK,74849,580-925-3244,B L,5/15/2017,6/15/2017
35.362691,-96.585306,STROTHER ES(105),Open,36085  EW1140,,SEMINOLE,OK,74868,405-382-0982,B L,5/22/2017,6/15/2017
35.225338,-96.679903,Seminole State College(N01),Residential Camp,2701 BOREN BOULEVARD,,SEMINOLE,OK,74818,405-382-9710,B L S,5/26/2017,6/29/2017
35.3904815,-94.4506839,MOFFETT PUBLIC SCHOOL(105),Open,701 BELT AVENUE,,MOFFETT,OK,74946,918-875-3668,B L,5/22/2017,6/16/2017
35.458631,-94.777941,LIBERTY ES(105),Open,136 SOUTH DOGWOOD,,SALLISAW,OK,74955,918-775-1293,L,6/5/2017,7/15/2017
35.459542,-94.790364,Sallisaw Boys and Girls Club(N01),Open,113 NORTH ELM STREET,,SALLISAW,OK,74955,918-776-9117,,6/5/2017,7/15/2017
35.40758,-94.59799,MULDROW ES(110),Open,301 SOUTH MAIN,,MULDROW,OK,74948,918-427-4081,B L,6/5/2017,6/30/2017
35.4167087,-94.5190412,ROLAND JHS(610),Open,312 RANGER BLVD,,ROLAND,OK,74954,918-427-0091,L,5/23/2017,6/23/2017
34.506137,-97.937554,WOODROW WILSON ES(140),Open,700 EAST CHESTNUT,,DUNCAN,OK,73533,580-255-5035,L,5/31/2017,8/11/2017
36.68397204,-101.48545,ACADEMY ES(105),Open,604 NORTH ACADEMY,,GUYMON,OK,73942,580-461-0174,B L,5/30/2017,6/30/2017
36.6921395,-101.4807699,NORTH PARK ES(135),Open,1400 NORTH CRUMLEY STREET,,GUYMON,OK,73942,580-338-4385,B L,5/30/2017,7/21/2017
36.5950203,-101.6308566,Upward Bound Summer Program(N01),Residential Camp,323 W. EAGLE BLVD.,,GOODWELL,OK,73939,580-349-1538,B L S,5/31/2017,7/13/2017
34.4935272,-99.1430904,TIPTON ES(115),Open,1000 S. BROADWAY,,TIPTON,OK,73570,580-667-5268,B L,5/22/2017,6/2/2017
36.196112,-95.963802,ANDERSON ES(111),Open,1921 E. 29TH STREET NORTH,,TULSA,OK,74110,918-809-2395,B L,6/1/2017,8/4/2017
36.130715,-96.005112,EUGENE FIELD ES(185),Open,2249 S PHOENIX AVE,,TULSA,OK,74107,918-746-8840,B L,6/1/2017,8/18/2017
36.2347,-95.993666,GILCREASE ES(198),Open,5550 N. MARTIN LUTHER KING JR BLVD,,TULSA,OK,74126,918-746-9604,B L,6/19/2017,7/28/2017
36.082879,-95.940526,GRIMES ES(199),Open,3213 E. 56TH ST.,,TULSA,OK,74105,000-000-0000,B L,6/1/2017,8/11/2017
36.128279,-95.916991,HOOVER ES(215),Open,2327 S. DARLINGTON AVE.,,TULSA,OK,74114,918-746-9120,B L,6/26/2017,7/21/2017
36.135958,-95.940684,LANIER ES(260),Open,1724 S. HARVARD,,TULSA,OK,74112,918-850-8838,B L,6/1/2017,8/11/2017
36.08155,-95.976921,MARSHALL ES(310),Open,1142 E 56TH STREET,,TULSA,OK,74105,918-925-1620,B L,8/15/2017,8/18/2017
36.146905,-95.950419,MAYO DEMONSTRATION ES(315),Open,1127 S. COLUMBIA AVE,,TULSA,OK,74104,918-925-1502,B L,6/1/2017,8/11/2017
36.169122,-95.901446,MCKINLEY ES(325),Open,6703 E. KING ST.,,TULSA,OK,74115,000-000-0000,B L,6/1/2017,8/18/2017
36.09174,-96.023951,ROBERTSON ES(395),Open,2721 W 50TH STREET,,TULSA,OK,74107,918-746-8900,B L,6/1/2017,8/18/2017
36.165287,-95.954583,SEQUOYAH ES(405),Open,724 N. BIRMINGHAM AVE.,,TULSA,OK,74110,918-746-9360,B L,6/1/2017,7/21/2017
36.149988,-96.042662,MARK TWAIN ES(425),Open,541 S. 43RD WEST AVE.,,TULSA,OK,74127,918-833-8520,B L,6/26/2017,7/21/2017
36.127493,-95.844606,DISNEY ES(447),Open,11702 E. 25TH ST.,,TULSA,OK,74129,918-925-1480,B L,6/1/2017,8/18/2017
36.081755,-95.892592,MEMORIAL JHS(663),Open,7502 E. 57TH STREET,,TULSA,OK,74145,918-833-9520,B L,6/5/2017,6/22/2017
36.163336,-96.02651,CENTRAL HS(705),Open,3101 W. EDISON ST.,,TULSA,OK,74127,918-833-8409,B L,6/1/2017,6/23/2017
36.22529,-95.973305,MCLAIN HS FOR SCIENCE AND TECH(720),Open,4929 N PEORIA,,TULSA,OK,74126,918-833-8500,B L,6/1/2017,6/30/2017
36.155209,-95.934799,WILL ROGERS COLLEGE HS(730),Open,3909 E 5TH PLACE,,TULSA,OK,74112,918-833-9000,L,6/1/2017,6/30/2017
36.18688,-95.969399,BOOKER T. WASHINGTON HS(735),Open,1514 E ZION ST,,TULSA,OK,74106,918-925-1000,B L,6/26/2017,7/21/2017
36.188523,-95.967104,KIPP TULSA ACAD. COLLEGE PREP.(975),Open,1661 E. VIRGIN ST.,,TULSA,OK,74106,918-794-8652,B L,8/7/2017,8/18/2017
36.207975,-95.973362,COMANCHE PARK(N03),Open,3608 N QUAKER,,TULSA,OK,74106,918-425-9352,L,6/1/2017,8/4/2017
36.169188,-96.002657,COUNTRY CLUB GARDENS APARTMENTS(N05),Open,446 W. LATIMER ST.,,TULSA,OK,74106,918-720-4526,L,6/1/2017,8/4/2017
36.237754,-95.988352,TULSA HEALTH DEPT. (NORTH)(N105),Open,5635 N. MARTIN LUTHER KING JR. BLVD.,,TULSA,OK,74126,918-595-4418,B L,6/1/2017,7/31/2017
36.092875,-95.889455,COMMON GROUND CHURCH(N106),Open,7810 E. 49TH ST.,,TULSA,OK,74145,918-270-4372,L,6/5/2017,8/2/2017
36.183757,-95.993392,JOHN 3:16 MISSION(N12),Open,2027 MLK BLVD,,TULSA,OK,74106,918-592-1186,B L,6/5/2017,7/27/2017
36.146905,-95.921912,MARGARET HUDSON(N128),Open,1136 S. ALLEGHENY AVE,,TULSA,OK,74112,918-746-7537,B L,6/1/2017,6/23/2017
36.205816,-95.953618,MOHAWK MANOR(N13),Open,3637 N BIRMINGHAM,,TULSA,OK,74110,918-425-0922,L,6/1/2017,8/4/2017
36.177733,-95.957865,SPRINGDALE BAPTIST CHURCH(N130),Open,1511 N. LEWIS AVE.,,TULSA,OK,74110,918-585-5903,B L,6/1/2017,8/3/2017
36.124923,-95.864488,EAST SIDE ACADEMY(N132),Open,2525 S 101ST EAST AVE,,TULSA,OK,74129,918-833-9470,B L,8/1/2017,8/18/2017
36.173961,-95.981119,MORTON COMPREHENSIVE HEALTH SVCS(N133),Open,1334 N. LANSING AVE.,,TULSA,OK,74106,918-295-6171,L,6/1/2017,8/4/2017
36.15289909,-95.88663,INTERNATIONAL GOSPEL CENTER(N135),Open,555 S MEMORIAL DRIVE,,TULSA,OK,74112,918-836-5525,B L,6/1/2017,8/4/2017
36.07797,-95.97901,SAVANNA LANDING(N138),Open,1111 E. 60TH ST.,,TULSA,OK,74105,918-743-0022,L,6/1/2017,8/4/2017
36.078182,-96.01045,PARKVIEW TERRACE(N14),Open,1615 W 59 ST,,TULSA,OK,74107,918-446-2776,L,6/1/2017,8/4/2017
36.221078,-95.984845,CHURCH OF ETERNAL LOVE(N146),Open,4606 N HARTFORD AVENUE,,TULSA,OK,74126,918-402-7926,B L,6/5/2017,7/31/2017
36.10472,-96.021383,MERGE CHURCH(N147),Open,4050 SOUTHWEST BLVD.,,TULSA,OK,74107,000-000-0000,L,6/1/2017,6/22/2017
36.200031,-95.96109,LEARNING KURVE - NORTH(N149),Open,2131 E. 31ST PLACE NORTH,,TULSA,OK,74110,918-508-7373,B L,6/1/2017,8/4/2017
36.13169,-95.999557,RIVERVIEW(N15),Open,2212 S JACKSON,,TULSA,OK,74107,918-583-7861,L,6/1/2017,8/4/2017
36.153911,-95.886257,LEARNING KURVE - EAST(N150),Open,455 S. MEMORIAL DRIVE,,TULSA,OK,74112,918-794-5563,B L,6/1/2017,8/4/2017
36.118125,-95.897243,WOODLAKE ASSEMBLY (N152),Open,7100 E. 31 ST.,,TULSA,OK,74145,918-622-7100,L,6/5/2017,6/15/2017
36.135089,-96.005109,WEST TULSA UNITED METHODIST CHURCH(N153),Open,1923 S. PHOENIX AVE.,,TULSA,OK,74107,918-691-2891,B L,6/26/2017,6/30/2017
36.177555,-95.994334,NORTHPOINTE - EDUCATION FOR SCHOLARS(N155),Open,205 E. PINE STREET,,TULSA,OK,74106,000-000-0000,B L,6/1/2017,8/18/2017
36.163073,-95.99906,CENTENARY UNITED METHODIST(N158),Open,631 N. DENVER AVE.,,TULSA,OK,74106,918-583-6988,L,6/1/2017,8/4/2017
36.060002,-95.962287,DISH NETWORK(N159),Open,1950 E. 71ST ST.,,TULSA,OK,74136,918-477-6809,L,6/2/2017,6/23/2017
36.176017,-95.903256,ST PETER & PAUL DAY CAMP(N16),Open,1428 N 67 E AVE,,TULSA,OK,74115,918-836-3114,L,6/1/2017,8/4/2017
36.11807142,-95.86723492,WINDSONG APARTMENTS(N162),Open,9750 E. 31ST ST.,,TULSA,OK,74146,918-628-1040,B L,6/19/2017,7/28/2017
36.195904,-95.991695,SALVATION ARMY NORTH MABEE BOYS & GIRLS CLUB(N17),Open,3001 MARTIN LUTHER KING JR BLVD,,TULSA,OK,74106,918-425-7534,L,6/1/2017,8/18/2017
36.14316,-96.06192,SANDY PARK(N18),Open,6301 W 11 PL,,TULSA,OK,74127,918-241-4693,L,6/1/2017,8/4/2017
36.184171,-95.969418,SEMINOLE HILLS(N19),Open,1624 E VIRGIN,,TULSA,OK,74106,918-584-4206,L,6/1/2017,8/4/2017
36.081658,-96.037687,SOUTH HAVEN(N20),Open,4012 W 56 PL,,TULSA,OK,74107,918-447-4409,L,6/1/2017,8/4/2017
36.073254,-95.959018,SOUTHERN HILL UNITED METHODIST CHURCH(N21),Open,6160 S LEWIS AVE,,TULSA,OK,74136,918-743-2013,B L,6/5/2017,7/27/2017
36.199886,-95.987196,BRADFORD APARTMENTS(N28),Open,"564 E. 32ND ST., NORTH",,TULSA,OK,74106,000-000-0000,B L,6/1/2017,8/4/2017
36.194092,-95.994071,WESLEY UNITED METHODIST CHURCH(N38),Open,"2750 N. MARTIN LUTHER KING JR., BLVD.",,TULSA,OK,74106,000-000-0000,B L,6/5/2017,7/28/2017
36.18563,-95.9834,EDENWOOD APARTMENTS(N40),Open,2171 N. HARTFORD AVE.,,TULSA,OK,74106,918-833-9578,L,6/1/2017,8/4/2017
36.07526,-95.9790772,ST THOMAS SQUARE APTS(N42),Open,1050 E 61 ST.,,TULSA,OK,74136,918-747-7155,B L,6/1/2017,6/20/2017
36.169529,-95.877137,ROSS-CNS(N47),Open,8934 E LATIMER ST,,TULSA,OK,74115,918-833-6678,B L,6/1/2017,8/18/2017
36.206549,-95.976248,COMMUNITY ACTION RESOURCE ASSOCIATION(N58),Open,3636 N PEORIA,,TULSA,OK,74106,918-428-5255,B L,6/5/2017,8/4/2017
36.11808,-95.838335,ST MATTHEWS UNITED METHODIST CHURCH(N61),Open,12424 E 31ST STREET,,TULSA,OK,74146,918-770-3735,B L,6/12/2017,7/26/2017
36.23492,-95.99788716,ANTIOCH BAPTIST CHURCH(N66),Open,110 W. 56TH ST. NORTH,,TULSA,OK,74126,918-582-0768,B L,6/5/2017,7/28/2017
36.179494,-95.946129,FULL GOSPEL CHRISTIAN CHILD CARE(N76),Open,1609 N EVANSTON PL,,TULSA,OK,74110,918-834-2325,B L,6/1/2017,8/4/2017
36.14853,-95.851669,SPIRIT CHRISTIAN CHURCH(N80),Open,1020 S. GARNETT RD.,,TULSA,OK,74128,918-551-6017,B L,6/1/2017,8/4/2017
36.161921,-95.987252,GREENWOOD CULTURAL CENTER(N82),Open,322 N GREENWOOD AVE.,,TULSA,OK,74120,918-596-1020,B L,6/1/2017,6/29/2017
36.16237,-95.84121,EAST CENTRAL COMMUNITY CENTER(N83),Open,12330 E ARCHER ST,,TULSA,OK,74116,918-438-5428,L,6/1/2017,8/4/2017
36.12774,-96.00063,WESTERN PINES APARTMENTS(N86),Open,2409 S. MAYBELLE AVE.,,TULSA,OK,74107,918-841-9032,B L,6/5/2017,8/4/2017
36.084385,-96.004273,YMCA WESTSIDE(N88),Open,5400 S OLYMPIA AVENUE,,TULSA,OK,74107,918-446-1424,L,6/1/2017,8/18/2017
36.18959,-96.009729,METROPOLITAN BAPTIST CHURCH(N94),Open,1228 W. APACHE ST.,,TULSA,OK,74171,918-425-5402,B L,6/5/2017,7/27/2017
36.13153,-95.89781,HALE HS(N96),Open,6960 E. 21ST ST.,,TULSA,OK,74129,918-985-1200,B L,6/1/2017,7/21/2017
36.18815,-95.93441,APACHE COMMUNITY CENTER(N99),Open,2402 N MARION,,TULSA,OK,74115,918-835-5704,L,6/1/2017,8/4/2017
36.145399,-96.112441,GARFIELD ES(110),Open,701 NORTH ROOSEVELT AVENUE,,SAND SPRINGS,OK,74063,918-246-1430,B L,6/5/2017,6/29/2017
36.027064,-95.805389,VANDEVER ES(125),Open,2200 S. LIONS,,BROKEN ARROW,OK,74012,918-259-4490,B L,7/5/2017,7/28/2017
36.038548,-95.807662,LYNN WOOD ES(140),Open,1600 W. QUINCY ST.,,BROKEN ARROW,OK,74012,918-259-4430,B L,5/30/2017,7/28/2017
36.009832,-95.805403,LEISURE PARK ES(150),Open,4300 S. JUNIPER PL.,,BROKEN ARROW,OK,74011,918-259-4420,B L,6/5/2017,6/30/2017
36.075408,-95.776212,CREEKWOOD ES(200),Open,1301 E. ALBANY,,BROKEN ARROW,OK,74012,918-259-4500,B L,5/30/2017,7/28/2017
36.002869,-95.797811,ASPEN CREEK ES(205),Open,2800 W. FLORENCE ST.,,BROKEN ARROW,OK,74011,918-259-4410,B L,5/30/2017,7/28/2017
36.0899646,-95.7605686,CENTENNIAL MS(505),Open,225 E. OMAHA ST.,,BROKEN ARROW,OK,74012,918-259-4340,B L,6/5/2017,7/28/2017
36.07541,-95.767051,BROKEN ARROW HS(705),Open,1901 E. ALBANY,,BROKEN ARROW,OK,74012,918-259-4731,L,6/8/2017,7/28/2017
36.065966,-95.757146,CAMINO VILLA APTS(N2),Open,1310 N. 27TH ST.,,BROKEN ARROW,OK,74014,918-259-4565,L,5/30/2017,7/28/2017
36.04098,-95.7908,FAMILY AQUATIC CENTER/PARK(N3),Open,1200 S. MAIN ST,,BROKEN ARROW,OK,74012,918-259-4565,L,5/30/2017,7/28/2017
35.971511,-95.814131,INDIAN SPRINGS APTS.(N4),Open,2177 W. JASPER,,BROKEN ARROW,OK,74011,918-259-4565,L,5/30/2017,7/28/2017
35.93862,-95.879152,CENTRAL ES(110),Open,201 SOUTH MAIN STREET,,BIXBY,OK,74008,918-366-2277,B L,6/5/2017,7/14/2017
35.935915,-95.876391,BIXBY HS(705),Open,501 SOUTH RIVERVIEW,,BIXBY,OK,74008,918-366-1727,B L,6/1/2017,7/31/2017
36.07357384,-95.86288937,GROVE ES(105),Open,10202 E. 62ND E. AVE.,,TULSA,OK,74133,918-357-8856,B L,6/5/2017,8/4/2017
36.113398,-95.828379,BOEVERS ES(115),Open,3433 S. 133 E. AVE,,TULSA,OK,74134,918-357-8350,L,6/6/2017,7/25/2017
36.110026,-95.863287,CLARK ES(120),Open,3656 S. 103RD E. AVE.,,TULSA,OK,74146,918-357-8534,B L,6/6/2017,7/25/2017
36.054301,-95.825694,PETERS ES(125),Open,2900 W COLLEGE,,BROKEN ARROW,OK,74012,918-357-6741,L,6/6/2017,7/25/2017
36.050593,-95.876313,JARMAN ES(140),Open,9015 E. 79TH ST.,,TULSA,OK,74133,918-357-8952,L,6/6/2017,7/25/2017
36.097025,-95.822332,ROSA PARKS ES(155),Open,13702 E 46TH PL,,TULSA,OK,74134,918-357-2757,L,6/6/2017,6/8/2017
36.041796,-95.856652,THOMAS JEFFERSON ES(160),Open,8418 SOUTH 107 EAST AVENUE,,TULSA,OK,74133,918-357-6610,B L,6/5/2017,7/25/2017
36.067241,-95.848677,UNION 8TH GRADE CTR(620),Open,6501 S GARNETT RD,,BROKEN ARROW,OK,74012,918-357-6810,L,6/6/2017,7/20/2017
36.065812,-95.870855,UNION HS(705),Open,6636 S. MINGO RD.,,TULSA,OK,74133,918-357-7227,B L,6/5/2017,7/28/2017
36.051818,-95.855535,UNION NINTH GRADE CENTER(720),Open,7616 S GARNETT,,BROKEN ARROW,OK,74012,918-357-7639,B L,6/5/2017,7/27/2017
36.066385,-95.868619,Union UMAC(N01),Open,6836 S. MINGO RD,,TULSA,OK,74166,918-357-7410,L,6/12/2017,7/28/2017
36.11414,-95.85402732,Boca Vista apt(N11),Open,10851 E 33RD,,TULSA,OK,74134,918-357-7227,L,6/5/2017,6/29/2017
36.115574,-95.86735,Heatherstone apt(N12),Open,9730 E 33RD,,TULSA,OK,74134,918-357-7227,L,6/5/2017,6/29/2017
36.101775,-95.85494,Huntington Hollow(N13),Open,4343 S 109 E AVE.,,TULSA,OK,74146,918-357-7227,L,6/5/2017,6/29/2017
36.1044395,-95.8330904,Union Point(N14),Open,13062 E 41ST ST,,TULSA,OK,74134,918-357-7227,L,6/5/2017,6/29/2017
36.06923,-95.85785,The Greens of Bedford(N15),Open,6508 S 106 E PL.,,TULSA,OK,74133,918-357-7227,L,6/6/2017,6/8/2017
36.10017,-95.85348,Bristol Park(N16),Open,4414 S GARNETT,,TULSA,OK,74146,918-357-4336,B,6/6/2017,6/8/2017
36.103237,-95.858022,Silvercreek Apt(N17),Open,10710 E 41ST,,TULSA,OK,74146,918-357-4328,B,6/6/2017,6/8/2017
36.070459,-95.869316,Sommerset Park at Union(N18),Open,9416 E 65TH ST,,TULSA,OK,74133,918-357-7227,L,6/5/2017,6/29/2017
36.10685,-95.83495,Polo Club Apt(N19),Open,12817 E 40TH ST,,TULSA,OK,74146,918-357-7227,L,6/5/2017,6/29/2017
36.10717,-95.84989,Creekside apt(N4),Open,3901 S GARNETT RD,,TULSA,OK,74146,918-357-7227,L,6/5/2017,6/29/2017
36.101814,-95.861497,Rockwood Village apt(N6),Open,4130 S. 104 E AVE,,TULSA,OK,74146,918-357-7227,L,6/5/2017,6/29/2017
36.060486,-95.784278,Broken Arrow Church of Christ(N01),Open,505 E. KENOSHA,,BROKEN ARROW,OK,74012,000-000-0000,B L,6/12/2017,8/4/2017
36.219487,-95.997477,Tulsa Dream Center(N01),Open,200 W. 46TH ST. N.,,TULSA,OK,74126,918-430-9984,L,6/5/2017,7/27/2017
36.132014,-96.003891,West Mabee Boys & Girls Club(N10),Open,2143 S. OLYMPIA,,TULSA,OK,74107,918-582-4327,L,5/29/2017,8/18/2017
36.232698,-95.979882,Youth At Heart(N11),Restricted Open,5424 N. MADISON AVE,,TULSA,OK,74126,918-493-7311,B L,5/22/2017,6/22/2017
35.978342,-96.117738,Boys & Girls Club of Creek County(N12),Open,1721 S. HICKORY,,SAPULPA,OK,74066,918-224-4415,B L,5/22/2017,8/18/2017
36.149988,-96.042662,Touch Tulsa @ Mark Twain Elementary(N13),Open,541 S 43RD W AVE,,TULSA,OK,74127,918-521-7053,L,6/5/2017,6/22/2017
36.20337,-95.97706,Hawthorne Elementary(N2),Open,1105 E. 33RD ST. N.,,TULSA,OK,74106,918-813-2109,B L,5/29/2017,8/18/2017
36.18643,-95.957926,Reed Foundation(N3),Open,2219 N. LEWIS AVE.,,TULSA,OK,74110,918-951-9441,L,5/22/2017,8/18/2017
36.173043,-95.939202,Salvation Army Mabee Red Shield(N6),Open,1231 N HARVARD AVE,,TULSA,OK,74115,918-850-8234,L,5/24/2017,8/18/2017
36.199886,-95.987196,Peppermint Pete's Prestart Learning Center(N7),Open,564 E. 32ND ST. N.,,TULSA,OK,74106,918-269-8623,L,5/22/2017,8/18/2017
36.101088,-96.136748,"Boys & Girls Club, Sand Springs(N9)",Open,4403 S. 129 W AVE,,SAND SPRINGS,OK,74063,918-245-2237,B L,5/29/2017,8/18/2017
36.176012,-95.977302,Hutcherson YMCA(N01),Open,1120 E PINE ST,,TULSA,OK,74106,918-382-9622,L,6/1/2017,7/31/2017
36.173693,-95.918988,Maxwell Park Library(N10),Open,1313 N. CANTON,,TULSA,OK,74115,918-549-7610,L,6/1/2017,7/31/2017
36.221357,-95.987871,Suburban Acres Library(N12),Open,4606 N GARRISON AVE,,TULSA,OK,74126,918-549-7323,L,6/1/2017,7/31/2017
36.14364,-95.85611,Sierra Pointe Apartments(N13),Open,1433 S. 107TH E AVE,,TULSA,OK,74128,918-992-6903,L,6/1/2017,7/31/2017
36.15109,-95.998544,Tulsa Hub(N14),Open,601 W. 3RD ST.,,TULSA,OK,74103,918-813-0028,L,6/5/2017,6/9/2017
36.104771,-96.031044,Red Fork Church of God(N2),Open,3319 W 41ST ST.,,TULSA,OK,74107,918-446-4479,L,6/1/2017,7/31/2017
36.232698,-95.979882,EduRec Youth & Family Center(N3),Closed Enrolled,5424 N MADISON AVE,,TULSA,OK,74126,918-430-3947,B L,6/5/2017,6/23/2017
36.083128,-96.039468,Cornerstone Community Center(N5),Open,4122 W 55TH PL,,TULSA,OK,74107,918-960-2645,L,6/1/2017,7/31/2017
36.089484,-96.017744,Zarrow Regional Library(N6),Open,2224 W. 51ST ST,,TULSA,OK,74107,918-549-7683,L,6/1/2017,7/31/2017
36.126739,-95.851019,Martin Regional Library(N7),Open,2601 S. GARNETT RD,,TULSA,OK,74129,918-549-7590,L,6/1/2017,7/31/2017
36.177962,-95.98464,Rudisill Regional Library(N8),Open,1520 N HARTFORD AVE,,TULSA,OK,74106,918-549-7645,L,6/1/2017,7/31/2017
36.158763,-95.957742,Kendall-Whittier Library(N9),Open,21 S. LEWIS AVE,,TULSA,OK,74104,918-549-7584,L,6/1/2017,7/31/2017
35.960736,-95.374895,CENTRAL INTERMEDIATE ES(125),Open,202 NORTH CASAVER,,WAGONER,OK,74467,918-485-0163,L,5/30/2017,6/29/2017
35.9612,-95.36184,Football Field(N2),Open,1301 NORTHEAST 2ND,,WAGONER,OK,74467,918-485-0163,L,5/30/2017,6/29/2017
36.740831,-95.96887,RICHARD KANE ES(110),Open,801 SE 13TH,,BARTLESVILLE,OK,74003,918-337-3711,B L,7/5/2017,7/28/2017
36.736109,-95.990563,JANE PHILLIPS ES(130),Open,1500 SE ROGERS AVE,,BARTLESVILLE,OK,74003,918-336-9479,B,6/5/2017,6/9/2017
36.7352906,-95.9262381,RANCH HEIGHTS ES(160),Open,501 WOODLAND RD,,BARTLESVILLE,OK,74006,918-333-3810,B L,6/5/2017,7/28/2017
36.759881,-95.923214,WOODROW WILSON ES(185),Open,245 NE SPRUCE,,BARTLESVILLE,OK,74005,918-335-1177,B L,6/5/2017,6/30/2017
36.74467571,-95.97319714,CENTRAL MS(505),Open,815 SE DELAWARE,,BARTLESVILLE,OK,74003,918-336-9306,B L,7/31/2017,8/1/2017
36.74769,-95.910909,MADISON MS(510),Open,5900 SE BAYLOR DR,,BARTLESVILLE,OK,74006,918-333-4444,L,7/24/2017,8/4/2017
36.73323,-95.97284,BARTLESVILLE HS(705),Open,1700 HILLCREST DRIVE,,BARTLESVILLE,OK,74003,918-336-3311,B L,6/5/2017,7/28/2017
36.753398,-95.994293,The Salvation Army of Bartlesville(N01),Open,101 N BUCY AVE,,BARTLESVILLE,OK,74003,918-336-6454,B L,6/5/2017,8/4/2017
35.07926,-96.42622,Holdenville Ridge Apartments(N12),Open,101- 115 Lou Dr.,,HOLDENVILLE,OK,74848,,,,
33.89461389,-94.83771523,FOREST GROVE PUBLIC SCHOOL(105),Open,1040 SW Haskell Pl,,GARVIN,OK,74736,,,,
35.435328,-97.091769,MC LOUD ES(105),Open,200 S. Main St.,,MCLOUD,OK,74851,,,,
35.41697,-94.51696,ROLAND JHS(610),Open,300 Ranger Blvd.,,ROLAND,OK,74954,,,,
35.764,-95.41053,CAMP BENNETT(N03),Open,3901 Park Blvd.,,MUSKOGEE,OK,74401,,,,
34.95419469,-95.08013878,RED OAK ES(105),Open,404 N. Main St.,,RED OAK,OK,74563,,,,
34.0139447,-95.52642188,Choctaw Nation Head Start in Hugo(N7),Open,408 N Webb St.,,HUGO,OK,74743,,,,
35.56247,-97.290109,JONES HS(705),Open,412 SW 3rd St.,,JONES,OK,73049,,,,
36.680747,-97.304912,TONKAWA HS(715),Open,500 E North Ave.,,TONKAWA,OK,74653,,,,
36.735178,-95.919909,RANCH HEIGHTS ES(160),Open,5101 Woodland Rd.,,BARTLESVILLE,OK,74006,,,,
34.389302,-96.145401,ATOKA HS(705),Open,800 S. Greathouse Dr.,,ATOKA,OK,74525,,,,
35.743284,-95.357784,Spaulding Park(N16),Open,"837 E. Okmulgee, St",,MUSKOGEE,OK,74403,,,,
35.474614,-97.471561,Douglass Community Center(N52),Open,900 Frederick J Douglas Dr. 73117,,OKLAHOMA CITY,OK,73102,,,,
35.84226047,-97.94153207,Kingfisher Church of Christ(N19),Open,913 W Will Rogers Dr.,,KINGFISHER,OK,73750,,,,
34.499823,-97.958926,Chosen Generation(N267),Open,925 W. Maple Ave,,DUNCAN,OK,73529,,,,
34.44883769,-97.59083452,One True Light- Fuqua Park Wes,Open,1500 OK-7,,DUNCAN,OK,73533,,,,
,,,,,,,,,,,,
This dataset was created by Doug McDurham. PolicyMap does not endorse the use of or verify the accuracy of the data contained within this dataset.,,,,,,,,,,,,
